frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot
335,1,110,Light,Canada,6,19.10222131,48.05925312,1
335,1,117,Dark,USA,11,34.5351357,16.02451052,1
335,1,155,Dark,USA,25,36.75520094,27.89538095,1
335,1,131,Light,Canada,35,12.00811842,40.05146083,1
335,1,156,Light,Canada,40,28.21649766,41.44334909,1
335,1,115,Light,Canada,14,17.19419551,30.79267965,1
335,1,109,Light,Canada,6,37.59906131,30.77708565,1
335,1,162,Dark,USA,100,27.64215164,60.29745886,1
336,1,113,Dark,USA,28,3.207249828,30.68313628,1
336,1,110,Light,Canada,6,19.03888616,48.13998068,1
336,1,117,Dark,USA,11,34.75158558,15.91390008,1
336,1,155,Dark,USA,25,36.58575808,27.88078798,1
336,1,131,Light,Canada,35,12.02768546,40.05235236,1
336,1,156,Light,Canada,40,28.11387785,41.63858355,1
336,1,115,Light,Canada,14,16.92941075,30.95088113,1
336,1,109,Light,Canada,6,37.79721485,30.75101912,1
336,1,162,Dark,USA,100,27.33817691,60.2467071,1
337,1,113,Dark,USA,28,3.277168107,30.49757081,1
337,1,110,Light,Canada,6,18.98386869,48.21412137,1
337,1,117,Dark,USA,11,34.95722176,15.81433597,1
337,1,155,Dark,USA,25,36.41601321,27.86741582,1
337,1,131,Light,Canada,35,12.06062345,40.05583477,1
337,1,156,Light,Canada,40,28.01495001,41.82889075,1
337,1,115,Light,Canada,14,16.65405744,31.11379719,1
337,1,109,Light,Canada,6,37.98518946,30.74206816,1
337,1,162,Dark,USA,100,27.13170284,60.01755068,1
338,1,113,Dark,USA,28,3.382103241,30.28669496,1
338,1,110,Light,Canada,6,18.93732382,48.27902377,1
338,1,117,Dark,USA,11,35.14896519,15.72118554,1
338,1,155,Dark,USA,25,36.24730765,27.85177507,1
338,1,131,Light,Canada,35,12.10814891,40.05835756,1
338,1,156,Light,Canada,40,27.92459162,42.00846605,1
338,1,115,Light,Canada,14,16.37370335,31.27078393,1
338,1,109,Light,Canada,6,38.16199979,30.75042253,1
338,1,162,Dark,USA,100,26.70031312,60.0781988,1
339,1,113,Dark,USA,28,3.51765565,30.05458214,1
339,1,110,Light,Canada,6,18.89956913,48.33282344,1
339,1,117,Dark,USA,11,35.32496569,15.62829568,1
339,1,155,Dark,USA,25,36.08058642,27.83103239,1
339,1,131,Light,Canada,35,12.17056547,40.0563234,1
339,1,156,Light,Canada,40,27.84746798,42.17217075,1
339,1,115,Light,Canada,14,16.09505318,31.41005915,1
339,1,109,Light,Canada,6,38.32849464,30.7738134,1
339,1,162,Dark,USA,100,26.44504968,59.99369299,1
340,1,113,Dark,USA,28,3.675898562,29.8057276,1
340,1,110,Light,Canada,6,18.87086998,48.374662,1
340,1,117,Dark,USA,11,35.48490532,15.52899505,1
340,1,155,Dark,USA,25,35.91638892,27.80359624,1
340,1,131,Light,Canada,35,12.24714907,40.04682095,1
340,1,156,Light,Canada,40,27.78725095,42.31627182,1
340,1,115,Light,Canada,14,15.82425659,31.52054388,1
340,1,109,Light,Canada,6,38.48651316,30.8084942,1
340,1,162,Dark,USA,100,26.1773334,59.9302315,1
341,1,113,Dark,USA,28,3.847053521,29.54442546,1
341,1,110,Light,Canada,6,18.85106596,48.40481492,1
341,1,117,Dark,USA,11,35.63013442,15.4173068,1
341,1,155,Dark,USA,25,35.75486159,27.76962945,1
341,1,131,Light,Canada,35,12.33617147,40.02829777,1
341,1,156,Light,Canada,40,27.74590463,42.43895877,1
341,1,115,Light,Canada,14,15.56507707,31.59394524,1
341,1,109,Light,Canada,6,38.63763711,30.85053864,1
341,1,162,Dark,USA,100,25.91893323,59.87915789,1
342,1,113,Dark,USA,28,4.021299562,29.27461331,1
342,1,110,Light,Canada,6,18.83920416,48.42469976,1
342,1,117,Dark,USA,11,35.76361458,15.28908861,1
342,1,155,Dark,USA,25,35.59586096,27.73133566,1
342,1,131,Light,Canada,35,12.43504878,40.00102899,1
342,1,156,Light,Canada,40,27.72325855,42.54054839,1
342,1,115,Light,Canada,14,15.31755326,31.62647097,1
342,1,109,Light,Canada,6,38.7821759,30.89707467,1
342,1,162,Dark,USA,100,25.67465566,59.83906754,1
343,1,113,Dark,USA,28,4.190382014,28.99994614,1
343,1,110,Light,Canada,6,18.83323557,48.43673786,1
343,1,117,Dark,USA,11,35.88960085,15.14276697,1
343,1,155,Dark,USA,25,35.43909302,27.69280963,1
343,1,131,Light,Canada,35,12.54052016,39.96719745,1
343,1,156,Light,Canada,40,27.71690861,42.62333064,1
343,1,115,Light,Canada,14,15.07755553,31.61955909,1
343,1,109,Light,Canada,6,38.91863196,30.94707202,1
343,1,162,Dark,USA,100,25.44376191,59.80891938,1
344,1,113,Dark,USA,28,4.348763176,28.72378166,1
344,1,110,Light,Canada,6,18.829799,48.44405501,1
344,1,117,Dark,USA,11,36.01295413,14.97947796,1
344,1,155,Dark,USA,25,35.28408743,27.65938798,1
344,1,131,Light,Canada,35,12.64876346,39.93049861,1
344,1,156,Light,Canada,40,27.72235023,42.6910794,1
344,1,115,Light,Canada,14,14.83728112,31.57933071,1
344,1,109,Light,Canada,6,39.04362148,31.00150117,1
344,1,162,Dark,USA,100,25.22076321,59.78736252,1
345,1,113,Dark,USA,28,4.49405794,28.44899367,1
345,1,110,Light,Canada,6,18.82417225,48.45004603,1
345,1,117,Dark,USA,11,36.13801996,14.80267242,1
345,1,155,Dark,USA,25,35.12988857,27.63663811,1
345,1,131,Light,Canada,35,12.75542067,39.8953595,1
345,1,156,Light,Canada,40,27.73328627,42.74831411,1
345,1,115,Light,Canada,14,14.58652327,31.51489734,1
345,1,109,Light,Canada,6,39.15207814,31.06292251,1
345,1,162,Dark,USA,100,24.99699426,59.7732731,1
346,1,113,Dark,USA,28,4.626834543,28.1776842,1
346,1,110,Light,Canada,6,18.81062008,48.45786563,1
346,1,117,Dark,USA,11,36.26742364,14.61738134,1
346,1,155,Dark,USA,25,34.97476765,27.6292102,1
346,1,131,Light,Canada,35,12.85574556,39.86597548,1
346,1,156,Light,Canada,40,27.74224111,42.79947293,1
346,1,115,Light,Canada,14,14.31465163,31.43596637,1
346,1,109,Light,Canada,6,39.23776539,31.1346721,1
346,1,162,Dark,USA,100,24.762875,59.76517693,1
347,1,113,Dark,USA,28,4.750088423,27.91092998,1
347,1,110,Light,Canada,6,18.78326418,48.46993774,1
347,1,117,Dark,USA,11,36.40134881,14.42935898,1
347,1,155,Dark,USA,25,34.8163541,27.63983962,1
347,1,131,Light,Canada,35,12.94509499,39.84541825,1
347,1,156,Light,Canada,40,27.7415937,42.84818197,1
347,1,115,Light,Canada,14,14.01313535,31.35038686,1
347,1,109,Light,Canada,6,39.29419604,31.21985584,1
347,1,162,Dark,USA,100,24.51060828,59.76052644,1
348,1,113,Dark,USA,28,4.868530919,27.6487668,1
348,1,110,Light,Canada,6,18.73726048,48.48759105,1
348,1,117,Dark,USA,11,36.53758265,14.24427709,1
348,1,155,Dark,USA,25,34.65222784,27.66878414,1
348,1,131,Light,Canada,35,13.01968676,39.83504251,1
348,1,156,Light,Canada,40,27.72485605,42.89676375,1
348,1,115,Light,Canada,14,13.67806073,31.26231499,1
348,1,109,Light,Canada,6,39.31582338,31.32039737,1
348,1,162,Dark,USA,100,24.23488478,59.75724993,1
349,1,113,Dark,USA,28,4.987818369,27.39053358,1
349,1,110,Light,Canada,6,18.67000234,48.5109079,1
349,1,117,Dark,USA,11,36.672331,14.06707583,1
349,1,155,Dark,USA,25,34.48082125,27.71382207,1
349,1,131,Light,Canada,35,13.07744807,39.83432789,1
349,1,156,Light,Canada,40,27.68796784,42.94602468,1
349,1,115,Light,Canada,14,13.31199886,31.17148255,1
349,1,109,Light,Canada,6,39.29926515,31.43634972,1
349,1,162,Dark,USA,100,23.93401014,59.75399223,1
350,1,113,Dark,USA,28,5.113801611,27.13548903,1
350,1,110,Light,Canada,6,18.58201969,48.53886072,1
350,1,117,Dark,USA,11,36.80153898,13.90151496,1
350,1,155,Dark,USA,25,34.30234803,27.77074573,1
350,1,131,Light,Canada,35,13.1187097,39.84118683,1
350,1,156,Light,Canada,40,27.63034465,42.99531938,1
350,1,115,Light,Canada,14,12.9246189,31.0737083,1
350,1,109,Light,Canada,6,39.24426472,31.56558815,1
350,1,162,Dark,USA,100,23.61063139,59.75012046,1
351,1,113,Dark,USA,28,5.25180023,26.88349472,1
351,1,110,Light,Canada,6,18.47721161,48.56974407,1
351,1,117,Dark,USA,11,36.92221109,13.74995996,1
351,1,155,Dark,USA,25,34.11935611,27.83418391,1
351,1,131,Light,Canada,35,13.14645973,39.85264254,1
351,1,156,Light,Canada,40,27.55533227,43.0428884,1
351,1,115,Light,Canada,14,12.53171071,30.9624264,1
351,1,109,Light,Canada,6,39.15402404,31.70392645,1
351,1,162,Dark,USA,100,23.27142261,59.7457493,1
352,1,113,Dark,USA,28,5.40589935,26.63557474,1
352,1,110,Light,Canada,6,18.36221725,48.60178658,1
352,1,117,Dark,USA,11,37.03322899,13.61341,1
352,1,155,Dark,USA,25,33.93659213,27.89855402,1
352,1,131,Light,Canada,35,13.1659461,39.86569776,1
352,1,156,Light,Canada,40,27.46983189,43.08639213,1
352,1,115,Light,Canada,14,12.15276316,30.8307215,1
352,1,109,Light,Canada,6,39.03465423,31.84564111,1
352,1,162,Dark,USA,100,22.92570559,59.7418138,1
353,1,113,Dark,USA,28,5.578214624,26.39419662,1
353,1,110,Light,Canada,6,18.24495764,48.63374585,1
353,1,117,Dark,USA,11,37.13538423,13.4917004,1
353,1,155,Dark,USA,25,33.76011916,27.95891246,1
353,1,131,Light,Canada,35,13.18354355,39.87818176,1
353,1,156,Light,Canada,40,27.38305167,43.12352367,1
353,1,115,Light,Canada,14,11.80760856,30.67324479,1
353,1,109,Light,Canada,6,38.8937667,31.98432337,1
353,1,162,Dark,USA,100,22.58325591,59.74014672,1
354,1,113,Dark,USA,28,5.768148016,26.16314177,1
354,1,110,Light,Canada,6,18.13265212,48.66527697,1
354,1,117,Dark,USA,11,37.23062197,13.38378981,1
354,1,155,Dark,USA,25,33.59587944,28.01150727,1
354,1,131,Light,Canada,35,13.20506984,39.88934237,1
354,1,156,Light,Canada,40,27.30458158,43.15256454,1
354,1,115,Light,Canada,14,11.51289235,30.48747113,1
354,1,109,Light,Canada,6,38.73853328,32.11388311,1
354,1,162,Dark,USA,100,22.25181623,59.743455,1
355,1,113,Dark,USA,28,5.971815363,25.94690532,1
355,1,110,Light,Canada,6,18.02982034,48.69695175,1
355,1,117,Dark,USA,11,37.32077945,13.28802653,1
355,1,155,Dark,USA,25,33.44804154,28.05395643,1
355,1,131,Light,Canada,35,13.23400712,39.90001488,1
355,1,156,Light,Canada,40,27.24223094,43.17275189,1
355,1,115,Light,Canada,14,11.27915799,30.27401638,1
355,1,109,Light,Canada,6,38.57376074,32.22944327,1
355,1,162,Dark,USA,100,21.93495898,59.75513042,1
356,1,113,Dark,USA,28,6.181951177,25.7497444,1
356,1,110,Light,Canada,6,17.93687128,48.72991387,1
356,1,117,Dark,USA,11,37.40634648,13.20231806,1
356,1,155,Dark,USA,25,33.31756315,28.0851331,1
356,1,131,Light,Canada,35,13.27022093,39.91233533,1
356,1,156,Light,Canada,40,27.20022247,43.18435445,1
356,1,115,Light,Canada,14,11.10919067,30.03606147,1
356,1,109,Light,Canada,6,38.40057935,32.32791006,1
356,1,162,Dark,USA,100,21.63087927,59.77884691,1
357,1,113,Dark,USA,28,6.388512342,25.57474867,1
357,1,110,Light,Canada,6,17.84979622,48.76524591,1
357,1,117,Dark,USA,11,37.48579717,13.1242317,1
357,1,155,Dark,USA,25,33.20141938,28.1049575,1
357,1,131,Light,Canada,35,13.30968405,39.9291003,1
357,1,156,Light,Canada,40,27.17834003,43.18838895,1
357,1,115,Light,Canada,14,10.99806124,29.77821194,1
357,1,109,Light,Canada,6,38.21622925,32.40810291,1
357,1,162,Dark,USA,100,21.33253755,59.81791579,1
358,1,113,Dark,USA,28,6.579974539,25.42333477,1
358,1,110,Light,Canada,6,17.76112776,48.80322986,1
358,1,117,Dark,USA,11,37.55585094,13.0511069,1
358,1,155,Dark,USA,25,33.09283924,28.11426245,1
358,1,131,Light,Canada,35,13.34537599,39.95296249,1
358,1,156,Light,Canada,40,27.17233968,43.18604874,1
358,1,115,Light,Canada,14,10.93493579,29.5052491,1
358,1,109,Light,Canada,6,38.01515971,32.47041334,1
358,1,162,Dark,USA,100,21.02921646,59.87450215,1
359,1,113,Dark,USA,28,6.745156759,25.29530955,1
359,1,110,Light,Canada,6,17.66195197,48.84272385,1
359,1,117,Dark,USA,11,37.61269959,12.98021667,1
359,1,155,Dark,USA,25,32.98261262,28.11479094,1
359,1,131,Light,Canada,35,13.36915075,39.98566816,1
359,1,156,Light,Canada,40,27.17552429,43.17804635,1
359,1,115,Light,Canada,14,10.90622915,29.22117912,1
359,1,109,Light,Canada,6,37.79126151,32.51608913,1
359,1,162,Dark,USA,100,20.70915246,59.94889841,1
360,1,113,Dark,USA,28,6.875159775,25.18940529,1
360,1,110,Light,Canada,6,17.54443675,48.88085881,1
360,1,117,Dark,USA,11,37.65374294,12.90894898,1
360,1,155,Dark,USA,25,32.86108466,28.10928848,1
360,1,131,Light,Canada,35,13.37400895,40.027526,1
360,1,156,Light,Canada,40,27.18097545,43.16409902,1
360,1,115,Light,Canada,14,10.89919414,28.92885322,1
360,1,109,Light,Canada,6,37.54060955,32.54634238,1
360,1,162,Dark,USA,100,20.36260118,60.03908209,1
361,1,113,Dark,USA,28,6.964918574,25.10404752,1
361,1,110,Light,Canada,6,17.4041882,48.91317422,1
361,1,117,Dark,USA,11,37.67913688,12.83494108,1
361,1,155,Dark,USA,25,32.72023737,28.10154231,1
361,1,131,Light,Canada,35,13.3561006,40.07721682,1
361,1,156,Light,Canada,40,27.18374718,43.14273482,1
361,1,115,Light,Canada,14,10.90491246,28.630212,1
361,1,109,Light,Canada,6,37.26390091,32.56150027,1
361,1,162,Dark,USA,100,19.98458669,60.14075095,1
362,1,113,Dark,USA,28,7.014032774,25.03801365,1
362,1,110,Light,Canada,6,17.24178768,48.93418686,1
362,1,117,Dark,USA,11,37.69257433,12.75614527,1
362,1,155,Dark,USA,25,32.55530356,28.09620397,1
362,1,131,Light,Canada,35,13.31589558,40.13196756,1
362,1,156,Light,Canada,40,27.18240406,43.11147321,1
362,1,115,Light,Canada,14,10.91991603,28.32696734,1
362,1,109,Light,Canada,6,36.96780595,32.56043808,1
362,1,162,Dark,USA,100,19.57659981,60.24791949,1
363,1,113,Dark,USA,28,7.026704384,24.99069259,1
363,1,110,Light,Canada,6,17.06305224,48.93826095,1
363,1,117,Dark,USA,11,37.70097991,12.67087468,1
363,1,155,Dark,USA,25,32.36552387,28.09832459,1
363,1,131,Light,Canada,35,13.25816331,40.18804263,1
363,1,156,Light,Canada,40,27.17946404,43.0673457,1
363,1,115,Light,Canada,14,10.94611961,28.02141879,1
363,1,109,Light,Canada,6,36.66470507,32.54051282,1
363,1,162,Dark,USA,100,19.14673904,60.35400862,1
364,1,113,Dark,USA,28,7.010854623,24.96190559,1
364,1,110,Light,Canada,6,16.87801037,48.9205476,1
364,1,117,Dark,USA,11,37.71320831,12.57789243,1
364,1,155,Dark,USA,25,32.15399114,28.11265504,1
364,1,131,Light,Canada,35,13.19083232,40.24142461,1
364,1,156,Light,Canada,40,27.180674,43.00765219,1
364,1,115,Light,Canada,14,10.98937442,27.71710621,1
364,1,109,Light,Canada,6,36.37084897,32.49808149,1
364,1,162,Dark,USA,100,18.70832512,60.45320569,1
365,1,113,Dark,USA,28,6.976620572,24.95145806,1
365,1,110,Light,Canada,6,16.69892627,48.87777949,1
365,1,117,Dark,USA,11,37.73812811,12.47656276,1
365,1,155,Dark,USA,25,31.92675538,28.14285925,1
365,1,131,Light,Canada,35,13.12311006,40.28853511,1
365,1,156,Light,Canada,40,27.19338469,42.93076154,1
365,1,115,Light,Canada,14,11.05728756,27.41906843,1
365,1,109,Light,Canada,6,36.10344371,32.42951283,1
365,1,162,Dark,USA,100,18.27741838,60.54179052,1
366,1,113,Dark,USA,28,6.934559816,24.95865787,1
366,1,110,Light,Canada,6,16.53795388,48.80877081,1
366,1,117,Dark,USA,11,37.7826559,12.36703198,1
366,1,155,Dark,USA,25,31.69156116,28.19080449,1
366,1,131,Light,Canada,35,13.06345077,40.32683299,1
366,1,156,Light,Canada,40,27.22454843,42.83675113,1
366,1,115,Light,Canada,14,11.15701324,27.13360267,1
366,1,109,Light,Canada,6,35.8774908,32.3324312,1
366,1,162,Dark,USA,100,17.8699677,60.6190965,1
367,1,113,Dark,USA,28,6.894011234,24.98203943,1
367,1,110,Light,Canada,6,16.40510664,48.71453375,1
367,1,117,Dark,USA,11,37.8502908,12.25043081,1
367,1,155,Dark,USA,25,31.45661887,28.256132,1
367,1,131,Light,Canada,35,13.01802842,40.35514148,1
367,1,156,Light,Canada,40,27.27897832,42.72771989,1
367,1,115,Light,Canada,14,11.29365364,26.86756729,1
367,1,109,Light,Canada,6,35.70327904,32.20683652,1
367,1,162,Dark,USA,100,17.49938939,60.68785509,1
368,1,113,Dark,USA,28,6.861992275,25.01941955,1
368,1,110,Light,Canada,6,16.30699738,48.59800091,1
368,1,117,Dark,USA,11,37.94046532,12.12908569,1
368,1,155,Dark,USA,25,31.22963329,28.33626386,1
368,1,131,Light,Canada,35,12.99010542,40.37364482,1
368,1,156,Light,Canada,40,27.35834413,42.60766975,1
368,1,115,Light,Canada,14,11.46961816,26.62736179,1
368,1,109,Light,Canada,6,35.58511646,32.05576471,1
368,1,162,Dark,USA,100,17.17506589,60.75383127,1
369,1,113,Dark,USA,28,6.842829094,25.06826076,1
369,1,110,Light,Canada,6,16.24650434,48.46340789,1
369,1,117,Dark,USA,11,38.04879554,12.00667067,1
369,1,155,Dark,USA,25,31.01721005,28.42682184,1
369,1,131,Light,Canada,35,12.98032428,40.38357541,1
369,1,156,Light,Canada,40,27.46111004,42.48193051,1
369,1,115,Light,Canada,14,11.68494384,26.41780682,1
369,1,109,Light,Canada,6,35.52149137,31.88527395,1
369,1,162,Dark,USA,100,16.90192453,60.82480169,1
370,1,113,Dark,USA,28,6.838303708,25.12631138,1
370,1,110,Light,Canada,6,16.2231731,48.31548855,1
370,1,117,Dark,USA,11,38.16807116,11.88817166,1
370,1,155,Dark,USA,25,30.82462324,28.52229983,1
370,1,131,Light,Canada,35,12.98756818,40.38669938,1
370,1,156,Light,Canada,40,27.58326115,42.35624384,1
370,1,115,Light,Canada,14,11.93820187,26.24124053,1
370,1,109,Light,Canada,6,35.50644115,31.70372281,1
370,1,162,Dark,USA,100,16.68089776,60.9091252,1
371,1,113,Dark,USA,28,6.847910685,25.19241714,1
371,1,110,Light,Canada,6,16.2339846,48.15869708,1
371,1,117,Dark,USA,11,38.28967318,11.77951979,1
371,1,155,Dark,USA,25,30.65581194,28.61680204,1
371,1,131,Light,Canada,35,13.00988836,40.38476522,1
371,1,156,Light,Canada,40,27.71943287,42.23576013,1
371,1,115,Light,Canada,14,12.22741396,26.09709563,1
371,1,109,Light,Canada,6,35.53163219,31.52050525,1
371,1,162,Dark,USA,100,16.50988102,61.01426512,1
372,1,113,Dark,USA,28,6.869116315,25.26718388,1
372,1,110,Light,Canada,6,16.27422803,47.9966302,1
372,1,117,Dark,USA,11,38.40507582,11.68683622,1
372,1,155,Dark,USA,25,30.51344518,28.70471093,1
372,1,131,Light,Canada,35,13.04518724,40.37905307,1
372,1,156,Light,Canada,40,27.86407884,42.12420103,1
372,1,115,Light,Canada,14,12.55055614,25.98205286,1
372,1,109,Light,Canada,6,35.58856329,31.34454622,1
372,1,162,Dark,USA,100,16.38489541,61.14556431,1
373,1,113,Dark,USA,28,6.897834561,25.35307654,1
373,1,110,Light,Canada,6,16.33829146,47.83173572,1
373,1,117,Dark,USA,11,38.50712771,11.61535031,1
373,1,155,Dark,USA,25,30.39890523,28.78118951,1
373,1,131,Light,Canada,35,13.09153382,40.37011064,1
373,1,156,Light,Canada,40,28.01238877,42.02334905,1
373,1,115,Light,Canada,14,12.90550315,25.89072386,1
373,1,109,Light,Canada,6,35.67032921,31.18288316,1
373,1,162,Dark,USA,100,16.3011938,61.30551024,1
374,1,113,Dark,USA,28,6.929306797,25.45372508,1
374,1,110,Light,Canada,6,16.42021166,47.66530164,1
374,1,117,Dark,USA,11,38.59090747,11.56823071,1
374,1,155,Dark,USA,25,30.31211542,28.84247969,1
374,1,131,Light,Canada,35,13.14708283,40.35770638,1
374,1,156,Light,Canada,40,28.16077769,41.93292319,1
374,1,115,Light,Canada,14,13.28948419,25.8167161,1
374,1,109,Light,Canada,6,35.7725345,31.03966004,1
374,1,162,Dark,USA,100,16.25404108,61.4936165,1
375,1,113,Dark,USA,28,6.959268463,25.57259078,1
375,1,110,Light,Canada,6,16.51393981,47.49767548,1
375,1,117,Dark,USA,11,38.65404391,11.54572905,1
375,1,155,Dark,USA,25,30.25125258,28.886049,1
375,1,131,Light,Canada,35,13.20969412,40.34097975,1
375,1,156,Light,Canada,40,28.30691466,41.85083074,1
375,1,115,Light,Canada,14,13.69832436,25.75384996,1
375,1,109,Light,Canada,6,35.89321189,30.91581463,1
375,1,162,Dark,USA,100,16.23905253,61.70685937,1
376,1,113,Dark,USA,28,6.9851391,25.71145393,1
376,1,110,Light,Canada,6,16.61347899,47.32862479,1
376,1,117,Dark,USA,11,38.69657457,11.54497164,1
376,1,155,Dark,USA,25,30.21253711,28.9106705,1
376,1,131,Light,Canada,35,13.27654982,40.318715,1
376,1,156,Light,Canada,40,28.44942481,41.77374692,1
376,1,115,Light,Canada,14,14.12594754,25.69725429,1
376,1,109,Light,Canada,6,36.03199541,30.80951386,1
376,1,162,Dark,USA,100,16.25223737,61.94046452,1
377,1,113,Dark,USA,28,7.006940101,25.86927101,1
377,1,110,Light,Canada,6,16.71307101,47.15773259,1
377,1,117,Dark,USA,11,38.72051522,11.56053613,1
377,1,155,Dark,USA,25,30.1902977,28.91651384,1
377,1,131,Light,Canada,35,13.34406899,40.28964674,1
377,1,156,Light,Canada,40,28.58744791,41.6979163,1
377,1,115,Light,Canada,14,14.56450071,25.64410894,1
377,1,109,Light,Canada,6,36.18898136,30.71716724,1
377,1,162,Dark,USA,100,16.28993065,62.18876582,1
378,1,113,Dark,USA,28,7.027616604,26.04182543,1
378,1,110,Light,Canada,6,16.8074766,46.98474481,1
378,1,117,Dark,USA,11,38.72927842,11.58571218,1
378,1,155,Dark,USA,25,30.17739335,28.90525688,1
378,1,131,Light,Canada,35,13.40820439,40.25273328,1
378,1,156,Light,Canada,40,28.72021315,41.61997296,1
378,1,115,Light,Canada,14,15.00509409,25.59390968,1
378,1,109,Light,Canada,6,36.36364974,30.63470816,1
378,1,162,Dark,USA,100,16.34869344,62.44584428,1
379,1,113,Dark,USA,28,7.052639432,26.22236143,1
379,1,110,Light,Canada,6,16.89243334,46.80976772,1
379,1,117,Dark,USA,11,38.7271682,11.61410537,1
379,1,155,Dark,USA,25,30.1660946,28.88010292,1
379,1,131,Light,Canada,35,13.4651387,40.20733197,1
379,1,156,Light,Canada,40,28.84687488,41.53753478,1
379,1,115,Light,Canada,14,15.43904121,25.54822723,1
379,1,109,Light,Canada,6,36.55427977,30.55871584,1
379,1,162,Dark,USA,100,16.42533509,62.70578685,1
380,1,113,Dark,USA,28,7.088933196,26.40307708,1
380,1,110,Light,Canada,6,16.96526156,46.63325385,1
380,1,117,Dark,USA,11,38.71907855,11.64113969,1
380,1,155,Dark,USA,25,30.14934616,28.84556829,1
380,1,131,Light,Canada,35,13.51224849,40.15323523,1
380,1,156,Light,Canada,40,28.96670977,41.44943039,1
380,1,115,Light,Canada,14,15.85938797,25.51001041,1
380,1,109,Light,Canada,6,36.7581062,30.48700332,1
380,1,162,Dark,USA,100,16.51711553,62.96264675,1
381,1,113,Dark,USA,28,7.143271686,26.57701818,1
381,1,110,Light,Canada,6,17.02535913,46.45583024,1
381,1,117,Dark,USA,11,38.71032156,11.66502158,1
381,1,155,Dark,USA,25,30.12208311,28.80694733,1
381,1,131,Light,Canada,35,13.54897425,40.09058214,1
381,1,156,Light,Canada,40,29.07951468,41.35556364,1
381,1,115,Light,Canada,14,16.26230359,25.48258018,1
381,1,109,Light,Canada,6,36.97208664,30.4185166,1
381,1,162,Dark,USA,100,16.62199902,63.21033927,1
382,1,113,Dark,USA,28,7.220423622,26.73985215,1
382,1,110,Light,Canada,6,17.07436676,46.27808058,1
382,1,117,Dark,USA,11,38.70649627,11.68685587,1
382,1,155,Dark,USA,25,30.08226717,28.76946339,1
382,1,131,Light,Canada,35,13.57723503,40.0197051,1
382,1,156,Light,Canada,40,29.18600841,41.25651389,1
382,1,115,Light,Canada,14,16.64788402,25.4685706,1
382,1,109,Light,Canada,6,37.19397574,30.35264701,1
382,1,162,Dark,USA,100,16.73885875,63.44273081,1
383,1,113,Dark,USA,28,7.32147869,26.89109157,1
383,1,110,Light,Canada,6,17.11591949,46.10040407,1
383,1,117,Dark,USA,11,38.71330554,11.70987496,1
383,1,155,Dark,USA,25,30.0313548,28.73730894,1
383,1,131,Light,Canada,35,13.60117992,39.94102203,1
383,1,156,Light,Canada,40,29.2880567,41.1530571,1
383,1,115,Light,Canada,14,17.02005748,25.46911432,1
383,1,109,Light,Canada,6,37.42330693,30.28828666,1
383,1,162,Dark,USA,100,16.86756364,63.65408202,1
384,1,113,Dark,USA,28,7.443003703,27.03429226,1
384,1,110,Light,Canada,6,17.15503671,45.92302946,1
384,1,117,Dark,USA,11,38.73620201,11.73805754,1
384,1,155,Dark,USA,25,29.97400447,28.71287607,1
384,1,131,Light,Canada,35,13.62631982,39.85506847,1
384,1,156,Light,Canada,40,29.38859366,41.04581105,1
384,1,115,Light,Canada,14,17.3855281,25.48348973,1
384,1,109,Light,Canada,6,37.66186196,30.22306147,1
384,1,162,Dark,USA,100,17.00894554,63.83979352,1
385,1,113,Dark,USA,28,7.577580394,27.17592927,1
385,1,110,Light,Canada,6,17.1972777,45.74617435,1
385,1,117,Dark,USA,11,38.77979867,11.77459399,1
385,1,155,Dark,USA,25,29.91700093,28.69639503,1
385,1,131,Light,Canada,35,13.65826464,39.76267914,1
385,1,156,Light,Canada,40,29.49121072,40.93509863,1
385,1,115,Light,Canada,14,17.75197556,25.50932572,1
385,1,109,Light,Canada,6,37.91335876,30.15306989,1
385,1,162,Dark,USA,100,17.16468802,63.99726647,1
386,1,113,Dark,USA,28,7.71567322,27.32321056,1
386,1,110,Light,Canada,6,17.24779843,45.57026822,1
386,1,117,Dark,USA,11,38.8471671,11.82065786,1
386,1,155,Dark,USA,25,29.86762801,28.68605371,1
386,1,131,Light,Canada,35,13.70134153,39.66525038,1
386,1,156,Light,Canada,40,29.5995052,40.82100701,1
386,1,115,Light,Canada,14,18.12592751,25.54333706,1
386,1,109,Light,Canada,6,38.18244091,30.07322048,1
386,1,162,Dark,USA,100,17.33713442,64.12663751,1
387,1,113,Dark,USA,28,7.848117474,27.48164219,1
387,1,110,Light,Canada,6,17.31053295,45.39613633,1
387,1,117,Dark,USA,11,38.93935383,11.8748668,1
387,1,155,Dark,USA,25,29.83200425,28.6785532,1
387,1,131,Light,Canada,35,13.75746736,39.56495077,1
387,1,156,Light,Canada,40,29.71646056,40.70355859,1
387,1,115,Light,Canada,14,18.51087361,25.58240288,1
387,1,109,Light,Canada,6,38.47342348,29.97805052,1
387,1,162,Dark,USA,100,17.52907659,64.23109499,1
388,1,113,Dark,USA,28,7.968339144,27.65327903,1
388,1,110,Light,Canada,6,17.38775827,45.22507134,1
388,1,117,Dark,USA,11,39.05544936,11.93357651,1
388,1,155,Dark,USA,25,29.81394431,28.66994959,1
388,1,131,Light,Canada,35,13.82568554,39.46473878,1
