frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds,powerplay_id
374,3,63,Dark,ROC,27,169.5546337,43.89807909,1,95,14
374,3,59,Light,Switzerland,20,183.4381432,44.69493284,1,95,14
374,3,64,Light,Switzerland,9,182.0659682,39.64484031,1,95,14
374,3,56,Dark,ROC,97,145.9092617,54.79649034,1,95,14
374,3,82,Dark,ROC,13,181.7722533,42.82359151,1,95,14
374,3,65,Dark,ROC,18,150.0784077,17.62403125,1,95,14
375,3,57,Light,Switzerland,25,172.2663559,34.02120464,1,95,14
375,3,58,Light,Switzerland,7,155.4647558,44.02679936,1,95,14
375,3,61,Light,Switzerland,18,161.8727196,52.45970813,1,95,14
375,3,63,Dark,ROC,27,169.711515,43.90694248,1,95,14
375,3,64,Light,Switzerland,9,181.7931998,39.73107824,1,95,14
375,3,56,Dark,ROC,97,146.2993761,54.564807,1,95,14
375,3,82,Dark,ROC,13,181.5832807,43.08459764,1,95,14
375,3,59,Light,Switzerland,20,183.3923227,44.66865391,1,95,14
375,3,65,Dark,ROC,18,150.0878577,17.65180604,1,95,14
376,3,57,Light,Switzerland,25,172.2864999,34.04581063,1,95,14
376,3,58,Light,Switzerland,7,155.6569154,44.18851762,1,95,14
376,3,61,Light,Switzerland,18,161.5370311,52.4900201,1,95,14
376,3,63,Dark,ROC,27,169.8610588,43.90381743,1,95,14
376,3,64,Light,Switzerland,9,181.6378028,39.84674231,1,95,14
376,3,56,Dark,ROC,97,146.6835884,54.3152771,1,95,14
376,3,82,Dark,ROC,13,181.3956235,43.31368459,1,95,14
376,3,59,Light,Switzerland,20,183.3465021,44.64237498,1,95,14
376,3,65,Dark,ROC,18,150.0973076,17.67958084,1,95,14
377,3,57,Light,Switzerland,25,172.3076457,34.05931943,1,95,14
377,3,58,Light,Switzerland,7,155.8594427,44.34344613,1,95,14
377,3,61,Light,Switzerland,18,161.1884668,52.48090757,1,95,14
377,3,63,Dark,ROC,27,170.0071791,43.88524325,1,95,14
377,3,64,Light,Switzerland,9,181.1998346,39.97739675,1,95,14
377,3,56,Dark,ROC,97,147.0673996,54.05616691,1,95,14
377,3,82,Dark,ROC,13,181.2140362,43.50473007,1,95,14
377,3,59,Light,Switzerland,20,183.3006816,44.61609605,1,95,14
377,3,65,Dark,ROC,18,150.1067576,17.70735563,1,95,14
378,3,57,Light,Switzerland,25,172.33741,34.05871928,1,95,14
378,3,58,Light,Switzerland,7,156.0787799,44.49278802,1,95,14
378,3,61,Light,Switzerland,18,160.8431869,52.43741394,1,95,14
378,3,63,Dark,ROC,27,170.1562199,43.84887978,1,95,14
378,3,64,Light,Switzerland,9,180.8112623,40.03988229,1,95,14
378,3,56,Dark,ROC,97,147.4594207,53.79647315,1,95,14
378,3,82,Dark,ROC,13,181.0470597,43.65675776,1,95,14
378,3,59,Light,Switzerland,20,183.1476517,44.50447278,1,95,14
378,3,65,Dark,ROC,18,150.1162076,17.73513043,1,95,14
379,3,57,Light,Switzerland,25,172.3836765,34.04253081,1,95,14
379,3,58,Light,Switzerland,7,156.3221397,44.63853781,1,95,14
379,3,61,Light,Switzerland,18,160.5168134,52.36557051,1,95,14
379,3,63,Dark,ROC,27,170.3153784,43.79394956,1,95,14
379,3,64,Light,Switzerland,9,180.4568434,40.01402791,1,95,14
379,3,56,Dark,ROC,97,147.8690857,53.54529325,1,95,14
379,3,82,Dark,ROC,13,180.9054288,43.77387766,1,95,14
379,3,59,Light,Switzerland,20,182.9941502,44.36520734,1,95,14
379,3,65,Dark,ROC,18,150.1256576,17.76290522,1,95,14
380,3,57,Light,Switzerland,25,172.4526635,34.01088115,1,95,14
380,3,58,Light,Switzerland,7,156.5953118,44.78323688,1,95,14
380,3,61,Light,Switzerland,18,160.2212024,52.27151099,1,95,14
380,3,63,Dark,ROC,27,170.4908157,43.72143567,1,95,14
380,3,64,Light,Switzerland,9,180.3975553,40.02000401,1,95,14
380,3,56,Dark,ROC,97,148.3040727,53.31112242,1,95,14
380,3,82,Dark,ROC,13,180.7998355,43.86424661,1,95,14
380,3,59,Light,Switzerland,20,182.8550092,44.20611072,1,95,14
380,3,65,Dark,ROC,18,150.1351075,17.79068001,1,95,14
381,3,57,Light,Switzerland,25,172.5472841,33.96531771,1,95,14
381,3,58,Light,Switzerland,7,156.9007677,44.92960495,1,95,14
381,3,61,Light,Switzerland,18,159.9623405,52.16094699,1,95,14
381,3,63,Dark,ROC,27,170.685965,43.63397922,1,95,14
381,3,64,Light,Switzerland,9,180.1475623,39.91627577,1,95,14
381,3,56,Dark,ROC,97,148.7682125,53.101188,1,95,14
381,3,82,Dark,ROC,13,180.7385674,43.93829382,1,95,14
381,3,59,Light,Switzerland,20,182.7980646,44.12117473,1,95,14
381,3,65,Dark,ROC,18,150.1445575,17.81845481,1,95,14
382,3,57,Light,Switzerland,25,172.6663151,33.90842649,1,95,14
382,3,58,Light,Switzerland,7,157.2367028,45.08008024,1,95,14
382,3,61,Light,Switzerland,18,159.7399419,52.03892103,1,95,14
382,3,63,Dark,ROC,27,170.9005856,43.53545546,1,95,14
382,3,64,Light,Switzerland,9,180.0224784,39.95275381,1,95,14
382,3,56,Dark,ROC,97,149.2605592,52.92091405,1,95,14
382,3,82,Dark,ROC,13,180.7256443,44.00667167,1,95,14
382,3,59,Light,Switzerland,20,182.7411199,44.03623873,1,95,14
382,3,65,Dark,ROC,18,150.1540075,17.8462296,1,95,14
383,3,57,Light,Switzerland,25,172.8046486,33.84335817,1,95,14
383,3,58,Light,Switzerland,7,157.597357,45.23638163,1,95,14
383,3,61,Light,Switzerland,18,159.5487245,51.90972039,1,95,14
383,3,63,Dark,ROC,27,171.1308676,43.43030409,1,95,14
383,3,56,Dark,ROC,97,149.7759248,52.7735964,1,95,14
383,3,82,Dark,ROC,13,180.7599276,44.07842811,1,95,14
383,3,59,Light,Switzerland,20,182.6568475,43.86448407,1,95,14
383,3,64,Light,Switzerland,9,179.965674,40.06648971,1,95,14
383,3,65,Dark,ROC,18,150.1634575,17.8740044,1,95,14
384,3,57,Light,Switzerland,25,172.9544548,33.77335819,1,95,14
384,3,58,Light,Switzerland,7,157.9743759,45.39921384,1,95,14
384,3,61,Light,Switzerland,18,159.3806832,51.77685661,1,95,14
384,3,63,Dark,ROC,27,171.3704385,43.32279398,1,95,14
384,3,56,Dark,ROC,97,150.3064831,52.66035527,1,95,14
384,3,82,Dark,ROC,13,180.8353554,44.1597978,1,95,14
384,3,59,Light,Switzerland,20,182.599219,43.69839193,1,95,14
384,3,64,Light,Switzerland,9,179.9088697,40.18022561,1,95,14
384,3,65,Dark,ROC,18,150.1729074,17.90177919,1,95,14
385,3,57,Light,Switzerland,25,173.1068003,33.70136472,1,95,14
385,3,58,Light,Switzerland,7,158.3586424,45.56816118,1,95,14
385,3,61,Light,Switzerland,18,159.2275128,51.64305518,1,95,14
385,3,63,Dark,ROC,27,171.6118726,43.21644785,1,95,14
385,3,56,Dark,ROC,97,150.8437497,52.58037911,1,95,14
385,3,82,Dark,ROC,13,180.9421019,44.2537332,1,95,14
385,3,59,Light,Switzerland,20,182.5591541,43.54335098,1,95,14
385,3,64,Light,Switzerland,9,179.8520653,40.29396151,1,95,14
385,3,65,Dark,ROC,18,150.1823574,17.92955398,1,95,14
386,3,57,Light,Switzerland,25,173.2532372,33.62971273,1,95,14
386,3,58,Light,Switzerland,7,158.7420341,45.7417606,1,95,14
386,3,61,Light,Switzerland,18,159.0825468,51.51020289,1,95,14
386,3,63,Dark,ROC,27,171.8482673,43.11379454,1,95,14
386,3,56,Dark,ROC,97,151.380376,52.53139835,1,95,14
386,3,82,Dark,ROC,13,181.068203,44.36002923,1,95,14
386,3,59,Light,Switzerland,20,182.5252927,43.40067397,1,95,14
386,3,64,Light,Switzerland,9,179.795261,40.40769741,1,95,14
386,3,65,Dark,ROC,18,150.1918074,17.95732878,1,95,14
387,3,57,Light,Switzerland,25,173.3869606,33.55997405,1,95,14
387,3,58,Light,Switzerland,7,159.1186189,45.91768766,1,95,14
387,3,61,Light,Switzerland,18,158.9417738,51.37920199,1,95,14
387,3,63,Dark,ROC,27,172.0744579,43.01647669,1,95,14
387,3,56,Dark,ROC,97,151.9112881,52.51026394,1,95,14
387,3,82,Dark,ROC,13,181.2046452,44.47364013,1,95,14
387,3,59,Light,Switzerland,20,182.487973,43.26858487,1,95,14
387,3,64,Light,Switzerland,9,179.7384566,40.52143331,1,95,14
387,3,65,Dark,ROC,18,150.2012574,17.98510357,1,95,14
388,3,57,Light,Switzerland,25,173.50344,33.49293861,1,95,14
388,3,58,Light,Switzerland,7,159.4851274,46.09300647,1,95,14
388,3,61,Light,Switzerland,18,158.8039173,51.2498038,1,95,14
388,3,63,Dark,ROC,27,172.2877422,42.92561405,1,95,14
388,3,56,Dark,ROC,97,152.4340939,52.51356299,1,95,14
388,3,82,Dark,ROC,13,181.3458949,44.58603411,1,95,14
388,3,59,Light,Switzerland,20,182.4414593,43.14538679,1,95,14
388,3,64,Light,Switzerland,9,179.6816523,40.63516921,1,95,14
388,3,65,Dark,ROC,18,150.2107073,18.01287837,1,95,14
389,3,57,Light,Switzerland,25,173.6006715,33.42871761,1,95,14
389,3,58,Light,Switzerland,7,159.8408916,46.26448257,1,95,14
389,3,61,Light,Switzerland,18,158.66991,51.12056581,1,95,14
389,3,63,Dark,ROC,27,172.4882272,42.84225023,1,95,14
389,3,56,Dark,ROC,97,152.9491038,52.53827171,1,95,14
389,3,82,Dark,ROC,13,181.4863427,44.68911654,1,95,14
389,3,59,Light,Switzerland,20,182.385201,43.03033288,1,95,14
389,3,64,Light,Switzerland,9,179.6248479,40.74890511,1,95,14
389,3,65,Dark,ROC,18,150.2201573,18.04065316,1,95,14
390,3,57,Light,Switzerland,25,173.679071,33.36694421,1,95,14
390,3,58,Light,Switzerland,7,160.1873725,46.42893379,1,95,14
390,3,61,Light,Switzerland,18,158.5420542,50.98905966,1,95,14
390,3,63,Dark,ROC,27,172.6787576,42.76769798,1,95,14
390,3,56,Dark,ROC,97,153.4591461,52.5824012,1,95,14
390,3,82,Dark,ROC,13,181.620562,44.77646372,1,95,14
390,3,59,Light,Switzerland,20,182.3224095,42.92447616,1,95,14
390,3,64,Light,Switzerland,9,179.5680436,40.86264101,1,95,14
390,3,65,Dark,ROC,18,150.2296073,18.06842795,1,95,14
391,3,57,Light,Switzerland,25,173.7409805,33.30700232,1,95,14
391,3,58,Light,Switzerland,7,160.5273525,46.58353114,1,95,14
391,3,61,Light,Switzerland,18,158.4231012,50.85236684,1,95,14
391,3,63,Dark,ROC,27,172.8643384,42.70359681,1,95,14
391,3,56,Dark,ROC,97,153.9691407,52.64548821,1,95,14
391,3,82,Dark,ROC,13,181.7434992,44.84411882,1,95,14
391,3,59,Light,Switzerland,20,182.2585304,42.8305221,1,95,14
391,3,64,Light,Switzerland,9,179.5112392,40.9763769,1,95,14
391,3,65,Dark,ROC,18,150.2390573,18.09620275,1,95,14
392,3,57,Light,Switzerland,25,173.7899154,33.24823836,1,95,14
392,3,58,Light,Switzerland,7,160.8639922,46.7259717,1,95,14
392,3,61,Light,Switzerland,18,158.3154981,50.70778252,1,95,14
392,3,63,Dark,ROC,27,173.0511466,42.65161347,1,95,14
392,3,56,Dark,ROC,97,154.4854327,52.72874148,1,95,14
392,3,82,Dark,ROC,13,181.850674,44.89084529,1,95,14
392,3,59,Light,Switzerland,20,182.2006574,42.75163738,1,95,14
392,3,64,Light,Switzerland,9,179.4544348,41.0901128,1,95,14
392,3,65,Dark,ROC,18,150.2485072,18.12397754,1,95,14
393,3,57,Light,Switzerland,25,173.8297331,33.19016503,1,95,14
393,3,58,Light,Switzerland,7,161.1999413,46.85450592,1,95,14
393,3,61,Light,Switzerland,18,158.2208817,50.55352209,1,95,14
393,3,63,Dark,ROC,27,173.2453008,42.6128885,1,95,14
393,3,56,Dark,ROC,97,155.014831,52.83468039,1,95,14
393,3,59,Light,Switzerland,20,182.1559392,42.69053761,1,95,14
393,3,64,Light,Switzerland,9,179.3976305,41.2038487,1,95,14
393,3,65,Dark,ROC,18,150.2579572,18.15175234,1,95,14
393,3,82,Dark,ROC,13,181.8799615,44.89985618,1,95,14
394,3,57,Light,Switzerland,25,173.8638939,33.13260934,1,95,14
394,3,58,Light,Switzerland,7,161.5366886,46.96782721,1,95,14
394,3,61,Light,Switzerland,18,158.1397264,50.38910925,1,95,14
394,3,63,Dark,ROC,27,173.4516333,42.58739216,1,95,14
394,3,56,Dark,ROC,97,155.5633112,52.96614467,1,95,14
394,3,59,Light,Switzerland,20,182.1302006,42.64887195,1,95,14
394,3,65,Dark,ROC,18,150.2674072,18.17952713,1,95,14
394,3,64,Light,Switzerland,9,179.3408261,41.3175846,1,95,14
394,3,82,Dark,ROC,13,181.9092491,44.90886706,1,95,14
395,3,57,Light,Switzerland,25,173.8949927,33.075755,1,95,14
395,3,58,Light,Switzerland,7,161.8743703,47.06490328,1,95,14
395,3,61,Light,Switzerland,18,158.0711429,50.21527736,1,95,14
395,3,63,Dark,ROC,27,173.6727772,42.57340998,1,95,14
395,3,56,Dark,ROC,97,156.1346449,53.12478736,1,95,14
395,3,59,Light,Switzerland,20,182.1271043,42.62696523,1,95,14
395,3,65,Dark,ROC,18,150.4882062,18.79534741,1,95,14
395,3,82,Dark,ROC,13,181.9385366,44.91787795,1,95,14
395,3,64,Light,Switzerland,9,179.2840218,41.4313205,1,95,14
396,3,57,Light,Switzerland,25,173.9246297,33.02009951,1,95,14
396,3,58,Light,Switzerland,7,162.2120861,47.14489915,1,95,14
396,3,61,Light,Switzerland,18,158.0129121,50.03348783,1,95,14
396,3,63,Dark,ROC,27,173.9087779,42.56744095,1,95,14
396,3,56,Dark,ROC,97,156.7293455,53.30947499,1,95,14
396,3,59,Light,Switzerland,20,182.1479497,42.62389038,1,95,14
396,3,82,Dark,ROC,13,182.0050125,44.92831957,1,95,14
396,3,64,Light,Switzerland,9,179.2272174,41.5450564,1,95,14
396,3,65,Dark,ROC,18,150.5726709,19.05213422,1,95,14
397,3,57,Light,Switzerland,25,173.9535496,32.96635804,1,95,14
397,3,58,Light,Switzerland,7,162.548505,47.20727024,1,95,14
397,3,61,Light,Switzerland,18,157.961781,49.84528452,1,95,14
397,3,63,Dark,ROC,27,174.1572561,42.5647072,1,95,14
397,3,56,Dark,ROC,97,157.3441728,53.51511195,1,95,14
397,3,59,Light,Switzerland,20,182.1919746,42.63778668,1,95,14
397,3,82,Dark,ROC,13,182.0500249,44.92627791,1,95,14
397,3,65,Dark,ROC,18,150.6571357,19.30892103,1,95,14
397,3,64,Light,Switzerland,9,179.1704131,41.6587923,1,95,14
398,3,57,Light,Switzerland,25,173.9819585,32.91533861,1,95,14
398,3,58,Light,Switzerland,7,162.8824972,47.25197345,1,95,14
398,3,61,Light,Switzerland,18,157.91406,49.65170309,1,95,14
398,3,63,Dark,ROC,27,174.4140534,42.56024288,1,95,14
398,3,56,Dark,ROC,97,157.9723953,53.73233164,1,95,14
398,3,59,Light,Switzerland,20,182.2569295,42.66625554,1,95,14
398,3,82,Dark,ROC,13,182.0756802,44.91581499,1,95,14
398,3,65,Dark,ROC,18,150.7499053,19.7117979,1,95,14
398,3,64,Light,Switzerland,9,179.1136087,41.7725282,1,95,14
399,3,57,Light,Switzerland,25,174.0099499,32.86782613,1,94,14
399,3,58,Light,Switzerland,7,163.2135652,47.27970878,1,94,14
399,3,61,Light,Switzerland,18,157.8664409,49.45290862,1,94,14
399,3,63,Dark,ROC,27,174.6741917,42.55027581,1,94,14
399,3,56,Dark,ROC,97,158.6048123,53.94832135,1,94,14
399,3,59,Light,Switzerland,20,182.3397017,42.70665663,1,94,14
399,3,82,Dark,ROC,13,182.0859661,44.89991495,1,94,14
399,3,65,Dark,ROC,18,150.7592861,20.01301436,1,94,14
399,3,64,Light,Switzerland,9,179.0568044,41.8862641,1,94,14
400,3,57,Light,Switzerland,25,174.0379384,32.82452566,1,94,14
400,3,58,Light,Switzerland,7,163.5419229,47.2921585,1,94,14
400,3,61,Light,Switzerland,18,157.8167661,49.24818517,1,94,14
400,3,63,Dark,ROC,27,174.9328831,42.53349743,1,94,14
400,3,56,Dark,ROC,97,159.2312868,54.14880537,1,94,14
400,3,59,Light,Switzerland,20,182.4367984,42.75617657,1,94,14
400,3,82,Dark,ROC,13,182.0859928,44.87969645,1,94,14
400,3,65,Dark,ROC,18,150.7037922,20.23635437,1,94,14
400,3,64,Light,Switzerland,9,179,42,1,94,14
401,3,57,Light,Switzerland,25,174.0669913,32.7860728,1,94,14
401,3,58,Light,Switzerland,7,163.8683116,47.29223268,1,94,14
401,3,61,Light,Switzerland,18,157.764507,49.0362898,1,94,14
401,3,63,Dark,ROC,27,175.1863718,42.5118558,1,94,14
401,3,56,Dark,ROC,97,159.8425094,54.32089585,1,94,14
401,3,59,Light,Switzerland,20,182.5445945,42.8116825,1,94,14
401,3,82,Dark,ROC,13,182.0809135,44.85406638,1,94,14
401,3,65,Dark,ROC,18,150.6301199,20.41486807,1,94,14
401,3,64,Light,Switzerland,9,179,42.11111111,1,94,14
402,3,57,Light,Switzerland,25,174.0988287,32.75307673,1,94,14
402,3,58,Light,Switzerland,7,164.1936741,47.2842527,1,94,14
402,3,61,Light,Switzerland,18,157.710761,48.81599485,1,94,14
402,3,63,Dark,ROC,27,175.4322911,42.49061768,1,94,14
402,3,56,Dark,ROC,97,160.4315305,54.45606495,1,94,14
402,3,59,Light,Switzerland,20,182.6592453,42.86953145,1,94,14
402,3,82,Dark,ROC,13,182.0746821,44.81996985,1,94,14
402,3,65,Dark,ROC,18,150.6024165,20.58464631,1,94,14
402,3,64,Light,Switzerland,9,179,42.22222222,1,94,14
403,3,57,Light,Switzerland,25,174.1352149,32.72617605,1,94,14
403,3,58,Light,Switzerland,7,164.5186069,47.27388684,1,94,14
403,3,61,Light,Switzerland,18,157.6575731,48.58655147,1,94,14
403,3,63,Dark,ROC,27,175.669153,42.47761765,1,94,14
403,3,56,Dark,ROC,97,160.994382,54.55223555,1,94,14
403,3,59,Light,Switzerland,20,182.7761217,42.92555609,1,94,14
403,3,82,Dark,ROC,13,182.0652913,44.77541333,1,94,14
403,3,65,Dark,ROC,18,150.6442965,20.7640051,1,94,14
403,3,64,Light,Switzerland,9,179,42.33333333,1,94,14
404,3,57,Light,Switzerland,25,174.1767638,32.70607082,1,94,14
404,3,58,Light,Switzerland,7,164.8425611,47.26765803,1,94,14
404,3,61,Light,Switzerland,18,157.6066331,48.34787366,1,94,14
404,3,63,Dark,ROC,27,175.8949468,42.48180518,1,94,14
404,3,56,Dark,ROC,97,161.5294463,54.61426752,1,94,14
404,3,59,Light,Switzerland,20,182.8888835,42.97534769,1,94,14
404,3,82,Dark,ROC,13,182.044439,44.72004128,1,94,14
404,3,65,Dark,ROC,18,150.7333182,20.95289697,1,94,14
404,3,64,Light,Switzerland,9,179,42.44444444,1,94,14
405,3,57,Light,Switzerland,25,174.2215967,32.69349497,1,94,14
405,3,58,Light,Switzerland,7,165.1630428,47.27201531,1,94,14
405,3,61,Light,Switzerland,18,157.5578388,48.10042318,1,94,14
405,3,63,Dark,ROC,27,176.1053803,42.51142177,1,94,14
405,3,56,Dark,ROC,97,162.0358657,54.65262755,1,94,14
405,3,59,Light,Switzerland,20,182.9886964,43.01481173,1,94,14
405,3,82,Dark,ROC,13,182.0014604,44.65332234,1,94,14
405,3,65,Dark,ROC,18,150.8479503,21.15047348,1,94,14
405,3,64,Light,Switzerland,9,179,42.55555556,1,94,14
406,3,57,Light,Switzerland,25,174.2642811,32.68912751,1,94,14
406,3,58,Light,Switzerland,7,165.4750769,47.29216022,1,94,14
406,3,61,Light,Switzerland,18,157.5082615,47.84488875,1,94,14
406,3,63,Dark,ROC,27,176.2924214,42.57229455,1,94,14
406,3,56,Dark,ROC,97,162.5115456,54.68046558,1,94,14
406,3,59,Light,Switzerland,20,183.0639897,43.0408523,1,94,14
406,3,82,Dark,ROC,13,181.9237876,44.57522031,1,94,14
406,3,65,Dark,ROC,18,150.9695761,21.35636374,1,94,14
406,3,64,Light,Switzerland,9,179,42.66666667,1,94,14
407,3,57,Light,Switzerland,25,174.2953947,32.69347919,1,94,14
407,3,58,Light,Switzerland,7,165.7711618,47.33097296,1,94,14
407,3,61,Light,Switzerland,18,157.4518696,47.58179972,1,94,14
407,3,63,Dark,ROC,27,176.4437135,42.66672061,1,94,14
407,3,56,Dark,ROC,97,162.9514813,54.70987825,1,94,14
407,3,59,Light,Switzerland,20,183.1009264,43.05198405,1,94,14
407,3,82,Dark,ROC,13,181.7978805,44.48677813,1,94,14
407,3,65,Dark,ROC,18,151.0835502,21.56940538,1,94,14
407,3,64,Light,Switzerland,9,179,42.77777778,1,94,14
408,3,57,Light,Switzerland,25,174.3021969,32.70685681,1,94,14
408,3,58,Light,Switzerland,7,166.0420394,47.38846422,1,94,14
408,3,61,Light,Switzerland,18,157.3803784,47.31131568,1,94,14
408,3,63,Dark,ROC,27,176.5434435,42.79328505,1,94,14
408,3,56,Dark,ROC,97,163.3473746,54.74863318,1,94,14
408,3,59,Light,Switzerland,20,183.084814,43.04868673,1,94,14
408,3,82,Dark,ROC,13,181.6108819,44.39055339,1,94,14
408,3,65,Dark,ROC,18,151.1778721,21.78693709,1,94,14
408,3,64,Light,Switzerland,9,179,42.88888889,1,94,14
409,3,57,Light,Switzerland,25,174.2706339,32.72950535,1,94,14
409,3,58,Light,Switzerland,7,166.2783451,47.4620295,1,94,14
409,3,61,Light,Switzerland,18,157.2852805,47.03338584,1,94,14
409,3,63,Dark,ROC,27,176.5748594,42.94769931,1,94,14
409,3,56,Dark,ROC,97,163.6890431,54.79844885,1,94,14
409,3,59,Light,Switzerland,20,183.0024341,43.03338076,1,94,14
409,3,82,Dark,ROC,13,181.352959,44.29084782,1,94,14
409,3,65,Dark,ROC,18,151.2445534,22.00754563,1,94,14
409,3,64,Light,Switzerland,9,179,43,1,94,14
410,3,57,Light,Switzerland,25,174.1883361,32.76191842,1,94,14
410,3,58,Light,Switzerland,7,166.4727953,47.54746915,1,94,14
410,3,61,Light,Switzerland,18,157.160585,46.74828498,1,94,14
410,3,63,Dark,ROC,27,176.5240077,43.12439659,1,94,14
410,3,56,Dark,ROC,97,163.9673351,54.85529227,1,94,14
410,3,59,Light,Switzerland,20,182.8448604,43.01002539,1,94,14
410,3,82,Dark,ROC,13,181.01988,44.19363886,1,94,14
410,3,65,Dark,ROC,18,151.2812152,22.23253786,1,94,14
410,3,64,Light,Switzerland,9,179,43.11111111,1,94,14
411,3,57,Light,Switzerland,25,174.0478705,32.80518304,1,94,14
411,3,58,Light,Switzerland,7,166.6223832,47.64046543,1,94,14
411,3,61,Light,Switzerland,18,157.0054915,46.45733321,1,94,14
411,3,63,Dark,ROC,27,176.3837186,43.31828567,1,94,14
411,3,56,Dark,ROC,97,164.1776899,54.91149554,1,94,14
411,3,59,Light,Switzerland,20,182.6101049,42.98344424,1,94,14
411,3,82,Dark,ROC,13,180.6152381,44.10617677,1,94,14
411,3,65,Dark,ROC,18,151.2895367,22.46429987,1,94,14
411,3,64,Light,Switzerland,9,179,43.22222222,1,94,14
412,3,57,Light,Switzerland,25,173.8494499,32.8611959,1,94,14
412,3,58,Light,Switzerland,7,166.7301165,47.73810868,1,94,14
412,3,61,Light,Switzerland,18,156.8262516,46.16347864,1,94,14
412,3,63,Dark,ROC,27,176.1567046,43.5260126,1,94,14
412,3,56,Dark,ROC,97,164.3232955,54.95890595,1,94,14
412,3,59,Light,Switzerland,20,182.3049683,42.95854485,1,94,14
412,3,82,Dark,ROC,13,180.1517604,44.03628112,1,94,14
412,3,65,Dark,ROC,18,151.4325849,22.7689342,1,94,14
412,3,64,Light,Switzerland,9,179,43.33333333,1,94,14
413,3,57,Light,Switzerland,25,173.9617611,32.93262654,1,94,14
413,3,58,Light,Switzerland,7,167.1652864,47.84006341,1,94,14
413,3,61,Light,Switzerland,18,156.9960416,45.87144148,1,94,14
413,3,63,Dark,ROC,27,176.2162629,43.74638336,1,94,14
413,3,56,Dark,ROC,97,164.7763082,54.99198252,1,94,14
413,3,59,Light,Switzerland,20,182.3049683,42.93964211,1,94,14
413,3,82,Dark,ROC,13,180.0105431,43.99138903,1,94,14
413,3,65,Dark,ROC,18,151.6100921,22.88214673,1,94,14
413,3,64,Light,Switzerland,9,179,43.44444444,1,94,14
414,3,57,Light,Switzerland,25,174.0733544,33.02255166,1,94,14
414,3,58,Light,Switzerland,7,167.6148488,47.9489645,1,94,14
414,3,61,Light,Switzerland,18,157.2055672,45.58722788,1,94,14
414,3,63,Dark,ROC,27,176.257019,43.97992077,1,94,14
414,3,56,Dark,ROC,97,165.2294328,55.0097561,1,94,14
414,3,59,Light,Switzerland,20,182.3049683,42.93005715,1,94,14
414,3,82,Dark,ROC,13,179.8908347,43.97746376,1,94,14
414,3,65,Dark,ROC,18,151.8302898,23.04962598,1,94,14
414,3,64,Light,Switzerland,9,179,43.55555556,1,94,14
415,3,57,Light,Switzerland,25,174.1789948,33.1338012,1,94,14
415,3,58,Light,Switzerland,7,168.0701676,48.06981245,1,94,14
415,3,61,Light,Switzerland,18,157.4490328,45.31704822,1,94,14
415,3,63,Dark,ROC,27,176.280201,44.22776493,1,94,14
415,3,56,Dark,ROC,97,165.6820994,55.01597066,1,94,14
415,3,59,Light,Switzerland,20,182.3049683,42.93201463,1,94,14
415,3,82,Dark,ROC,13,179.7949734,43.99793616,1,94,14
415,3,65,Dark,ROC,18,152.2292538,23.4575901,1,94,14
415,3,64,Light,Switzerland,9,179,43.66666667,1,94,14
416,3,57,Light,Switzerland,25,174.2749319,33.26815836,1,94,14
416,3,58,Light,Switzerland,7,168.5227823,48.2085187,1,94,14
416,3,61,Light,Switzerland,18,157.7194546,45.06596102,1,94,14
416,3,63,Dark,ROC,27,176.2876452,44.49033087,1,94,14
416,3,56,Dark,ROC,97,166.135096,55.01748402,1,94,14
416,3,59,Light,Switzerland,20,182.3049683,42.94671387,1,94,14
416,3,82,Dark,ROC,13,179.7226359,44.05288109,1,94,14
416,3,65,Dark,ROC,18,152.6618652,23.81224224,1,94,14
416,3,64,Light,Switzerland,9,179,43.77777778,1,94,14
417,3,57,Light,Switzerland,25,174.3591439,33.42556496,1,94,14
417,3,58,Light,Switzerland,7,168.9650764,48.37010767,1,94,14
417,3,61,Light,Switzerland,18,158.0092985,44.8367242,1,94,14
417,3,63,Dark,ROC,27,176.281968,44.76846491,1,94,14
417,3,56,Dark,ROC,97,166.5898,55.02164796,1,94,14
417,3,59,Light,Switzerland,20,182.3049683,42.974412,1,94,14
417,3,82,Dark,ROC,13,179.6706759,44.13861773,1,94,14
417,3,65,Dark,ROC,18,152.8292693,24.07351059,1,94,14
417,3,64,Light,Switzerland,9,179,43.88888889,1,94,14
418,3,57,Light,Switzerland,25,174.4313594,33.60354047,1,94,14
418,3,58,Light,Switzerland,7,169.3907295,48.55726334,1,94,14
418,3,61,Light,Switzerland,18,158.3112311,44.62929678,1,94,14
418,3,63,Dark,ROC,27,176.2650855,45.06225837,1,94,14
418,3,56,Dark,ROC,97,167.0471364,55.03362159,1,94,14
418,3,59,Light,Switzerland,20,182.3049683,43.01447134,1,94,14
418,3,82,Dark,ROC,13,179.633521,44.24790521,1,94,14
418,3,65,Dark,ROC,18,153.0774197,24.17774322,1,94,14
418,3,64,Light,Switzerland,9,179,44,1,94,14
419,3,57,Light,Switzerland,25,174.4928958,33.7970919,1,94,14
419,3,58,Light,Switzerland,7,169.7951639,48.76979123,1,94,14
419,3,61,Light,Switzerland,18,158.6189775,44.44121953,1,94,14
419,3,63,Dark,ROC,27,176.2363948,45.36824599,1,94,14
419,3,56,Dark,ROC,97,167.5067734,55.05457359,1,94,14
